timestamp,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,roll,pitch,yaw,rc0,rc1,rc2,rc3, vol, cur,power
75.3991200924,-1.5458283424,0.0954293758,0.2193003744,0,0.5028083324,9.7759790421,0.1194005375,-0.090381263,-1.6721163115,1358,1488,1515,1518,15.0679998398,13.427734375,202.329099411
75.4975600243,-1.628054738,0.1032874882,0.230957821,0,1.7230852842,8.186375618,0.1339485858,-0.0886303541,-1.6765003301,1339,1488,1515,1518,15.0690002441,11.62109375,175.118264556
75.5998909473,-1.7327941656,0.1051337197,0.211293608,0,0.549873054,7.4557471275,0.1791085367,-0.0911338367,-1.683670692,1328,1488,1515,1518,15.0690002441,14.0625,211.907815933
75.6980469227,-1.8660303354,0.1191688776,0.2013838291,0,-1.8769569397,10.7667045593,0.1963303626,-0.0958880085,-1.6912796432,1328,1488,1515,1518,15.0690002441,10.791015625,162.609817088
75.800688982,-2.0694231987,0.162148729,0.1934896111,0,2.7206676006,13.2594718933,0.212091865,-0.0993284507,-1.7011005583,1314,1486,1515,1521,15.0699996948,13.0859375,197.205074131
75.8991129398,-2.233052969,0.1833589822,0.1989143938,0,-0.6206949353,7.8334965706,0.2470199333,-0.0939150895,-1.7076205826,1300,1486,1515,1518,15.0699996948,12.060546875,181.752437726
76.0012888908,-2.4825377464,0.2077751756,0.2087034583,0,1.5946708918,8.1121778488,0.2547542098,-0.0912351146,-1.7104739093,1296,1487,1515,1518,15.0670003891,12.5,188.337504864
76.1001889706,-2.6699893475,0.2390018851,0.2262741625,0,1.0283316374,10.4964437485,0.237202839,-0.0922792104,-1.7112140482,1291,1486,1515,1518,15.0670003891,13.232421875,199.372905539
76.2019560337,-2.8351597786,0.2704728544,0.2523463666,0,-0.7063375711,8.5632791519,0.2307756927,-0.0925467247,-1.7128949187,1283,1486,1515,1518,15.0530004501,13.330078125,200.657672016
76.3002519608,-2.9807593823,0.2970113158,0.244782269,0,-2.8722009659,12.5613479614,0.2379833628,-0.0938819195,-1.7151107426,1271,1489,1515,1518,15.0530004501,13.232421875,199.187652441
76.402723074,-3.1464121342,0.3130204082,0.2589377165,0,-2.9674906731,10.6777496338,0.2485278669,-0.0891195137,-1.7145533829,1262,1486,1515,1518,15.0530004501,13.8671875,208.74277968
76.5015978813,-3.3725430965,0.3449617326,0.2505203187,0,-1.6007906199,12.323674202,0.254731267,-0.0991623265,-1.7155997703,1258,1487,1515,1518,15.0530004501,12.890625,194.042583928
76.6034998894,-3.527077198,0.3794220388,0.2730143666,0,0.820558846,13.6198072433,0.2489365076,-0.0989207506,-1.7153824005,1250,1487,1515,1518,15.0530004501,14.404296875,216.827887343
76.7020289898,-3.7673823834,0.4057267606,0.2771323621,0,3.5667281151,8.5713233948,0.2830934547,-0.098941225,-1.7156553584,1222,1487,1515,1518,15.0489997864,15.869140625,238.814693876
76.8044500351,-3.9757826328,0.4427623749,0.264664501,0,2.2038784027,5.4377779961,0.3345178936,-0.1001177068,-1.7165855075,1204,1489,1515,1518,15.0489997864,15.234375,229.262106121
76.9030380249,-4.2060980797,0.4770145416,0.2608227432,0,0.8951647282,10.1465177536,0.3654879876,-0.0967226827,-1.7150441762,1204,1489,1515,1518,15.0489997864,14.404296875,216.770260595
77.0045518875,-4.5189051628,0.5198951364,0.2605953813,0,1.6882531643,10.7496709824,0.3367528095,-0.0921118056,-1.7092430446,1204,1489,1515,1518,15.0240001678,12.451171875,187.06640834
77.1034240723,-4.7109322548,0.5389432311,0.2540366948,0,-3.4324817658,11.1071119308,0.2903985062,-0.0953798113,-1.7038782761,1204,1489,1515,1518,15.0240001678,14.013671875,210.541408602
77.2058250904,-4.8716807365,0.5355216265,0.2367487699,0,0.8466295004,7.2960720062,0.2605472295,-0.095221766,-1.6984911236,1209,1489,1515,1518,15.0150003433,7.12890625,107.040529791
77.304158926,-4.9877004623,0.5292403102,0.2367382348,0,-0.8255006075,11.8162822723,0.1750874563,-0.096437724,-1.6853484555,1230,1489,1515,1518,15.0150003433,12.01171875,180.355961155
77.4059860706,-4.9875593185,0.5242295861,0.2255358994,0,0.9185186028,10.5408086777,0.0592625916,-0.1015221985,-1.6788607304,1317,1485,1515,1518,15.0150003433,12.20703125,183.28857841
77.504338026,-4.7621717453,0.5013639927,0.2680442631,0,-1.5859686136,8.8434553146,-0.1818114249,-0.0878307074,-1.6731978762,1339,1485,1515,1518,15.0500001907,9.375,141.093751788
77.6069629192,-4.4115276337,0.4836826622,0.3097276688,0,3.3929851055,14.4542293549,-0.4028670327,-0.0888237797,-1.6720817012,1366,1485,1515,1518,15.0500001907,10.546875,158.730470762
77.7052659988,-3.863307476,0.4497230947,0.2782213688,0,-1.1609834433,11.0396814346,-0.5723425931,-0.1019761517,-1.66836846,1383,1485,1515,1518,15.0500001907,8.056640625,121.252442943
77.8079259396,-3.1169991493,0.4174900353,0.1058169901,0,-2.4587526321,12.7908391953,-0.6206501093,-0.1182370382,-1.6747758863,1389,1486,1515,1518,15.0609998703,10.83984375,163.258885313
77.9059860706,-2.6250157356,0.3875434697,-0.0234301556,0,-1.3413188458,9.6507396698,-0.5161355097,-0.1101158972,-1.6940931291,1392,1485,1515,1518,15.0609998703,12.060546875,181.64389492
78.0086019039,-2.6250157356,0.3875434697,-0.0234301556,0,2.1214766502,7.4948358536,-0.5161355097,-0.1101158972,-1.6940931291,1398,1485,1515,1518,15.0819997787,12.109375,182.633591071
78.1070940495,-1.8865971565,0.2892431021,-0.1246030331,0,3.0220663548,12.0462789536,-0.2927923252,-0.0763719724,-1.7338213132,1425,1486,1515,1518,15.0819997787,16.943359375,255.539742345
78.2089240551,-1.577095151,0.2440497875,-0.1658521593,0,3.6790027618,12.3392124176,-0.2802701569,-0.0832465795,-1.7414856777,1468,1486,1515,1518,15.0810003281,12.890625,194.403519854
78.3075129986,-1.1615601778,0.1713626683,-0.2043011338,0,0.4958279729,7.1236329079,-0.2706538271,-0.082042123,-1.7438094399,1486,1486,1515,1518,15.0810003281,12.255859375,184.830619255
78.4099709988,-1.043674469,0.1359134465,-0.2156618238,0,0.562277019,11.9650211334,-0.2539781255,-0.0815898354,-1.7436044509,1488,1488,1515,1518,15.0810003281,12.890625,194.403519854
78.5082678795,-0.7264516354,0.0842790753,-0.2194643766,0,1.3143819571,7.2730255127,-0.1704637238,-0.0715618755,-1.7407053473,1489,1486,1515,1518,15.0810003281,12.841796875,193.667142885
78.6102290154,-0.5012862682,0.0280661192,-0.2243828177,0,-0.7585968971,9.7860298157,-0.1061022677,-0.0711423121,-1.7346823187,1489,1488,1515,1518,15.0810003281,14.013671875,211.340190144
78.7087259293,-0.3735049963,0.0015021858,-0.2052803785,0,1.0857257843,9.2966403961,-0.0773248757,-0.0730351784,-1.7305401921,1489,1488,1515,1518,15.0810003281,13.671875,206.18555136
78.8109960556,-0.2413888723,-0.0262879971,-0.158623904,0,-0.1103536263,14.7026185989,-0.054448256,-0.0821078821,-1.7264952167,1489,1487,1515,1518,15.0760002136,13.232421875,199.491995014
78.9095010757,-0.1766754091,-0.044717025,-0.1512459069,0,-2.0239908695,9.7746315002,-0.0457696619,-0.0841699607,-1.7254149625,1489,1486,1515,1518,15.0760002136,11.962890625,180.352541618
79.0117330551,-0.0776115954,-0.05599235,-0.1280243099,0,0.9088661671,7.2017073631,-0.0224732367,-0.0964392003,-1.7203880236,1489,1486,1515,1518,15.0719995499,12.548828125,189.135931851
79.1100099087,-0.0166610554,-0.0559394397,-0.1225060374,0,2.5945975781,5.6494412422,-0.0088779229,-0.1049170966,-1.7165585507,1489,1488,1515,1518,15.0719995499,12.451171875,187.664056895
79.2125709057,0.0411646478,-0.0560841337,-0.0901290178,0,-0.49522838,9.6318616867,0.0052252316,-0.1093838613,-1.711001095,1493,1488,1515,1518,15.0640001297,10.888671875,164.026954537
79.3107829094,0.049720373,-0.0594255663,-0.0795614496,0,0.680410862,7.5947108269,0.0146860356,-0.1122443452,-1.708065014,1496,1489,1515,1518,15.0640001297,14.794921875,222.870705044
79.4130790234,0.0770501494,-0.0451006033,-0.0829987004,0,-0.0522161722,12.3278656006,0.0278221156,-0.1176063597,-1.7022564552,1507,1488,1515,1520,15.0640001297,14.6484375,220.6640644
79.5116069317,0.0830531344,-0.0188300908,-0.0389349721,0,-0.6306911111,10.5924968719,0.0420090656,-0.1181163662,-1.6923736249,1567,1488,1515,1518,15.0579996109,15.771484375,237.487005582
79.613929987,0.1188450679,-0.0212949738,-0.0258104205,0,-1.1201397181,6.6070795059,0.0079877002,-0.1043089384,-1.6842390142,1607,1489,1515,1518,15.0579996109,12.3046875,185.283979587
79.712241888,0.1894520074,-0.0322862417,0.0116241686,0,-1.5401155949,8.7148618698,-0.0831622627,-0.0906555966,-1.6821136194,1671,1487,1515,1518,15.0539999008,12.451171875,187.439940171
79.8146219254,0.3293028474,-0.0563188083,0.0287840366,0,-0.5912248492,7.893289566,-0.1546342562,-0.0863572965,-1.6817523578,1687,1489,1515,1518,15.0539999008,13.623046875,205.081346305
79.9131700993,0.6202557683,-0.1146456227,0.0584007427,0,-0.7592493296,11.1102056503,-0.2414544258,-0.0856938696,-1.6819191416,1701,1487,1515,1518,15.0539999008,16.015625,241.099217162
80.0153000355,0.863935709,-0.1650166363,0.0681104288,0,-0.4675666094,7.6511640549,-0.2915022952,-0.0853500193,-1.6818859773,1710,1488,1515,1518,15.0520000458,13.330078125,200.644336548
80.114289999,1.3093539476,-0.224292174,0.1002561077,0,-0.077038005,8.0276384354,-0.3471742872,-0.0862202435,-1.6790051878,1710,1488,1515,1518,15.0520000458,14.84375,223.428125679
80.2159879208,1.526750207,-0.2540374994,0.119930312,0,1.7065082789,11.1660223007,-0.3707472518,-0.087619149,-1.6765925255,1711,1488,1515,1518,15.0520000458,14.306640625,215.343555342
80.3142430782,2.0078406334,-0.3199399412,0.1325347424,0,1.0772349834,15.7208280563,-0.4009540851,-0.0905852548,-1.6704481406,1711,1488,1515,1518,15.0380001068,15.4296875,232.031642273
80.4167659283,2.3460686207,-0.3637716174,0.1414026767,0,-0.533226192,9.6715421677,-0.378812599,-0.0898961083,-1.6674379653,1709,1488,1514,1518,15.0380001068,13.720703125,206.331935059
80.5151848793,2.7590382099,-0.4068073034,0.126703918,0,0.2760906518,7.5792450905,-0.2874187319,-0.0899754154,-1.6654048293,1707,1485,1515,1518,15.0360002518,14.404296875,216.583011439
80.6172668934,2.9592018127,-0.4219436347,0.1593225598,0,-0.6968992949,11.9771757126,-0.2059556473,-0.087114391,-1.6687072468,1705,1488,1515,1518,15.0360002518,13.525390625,203.367776843
80.7161850929,3.0380079746,-0.4414105713,0.1683430225,0,-0.0146721061,13.0706243515,-0.1873789177,-0.0879501788,-1.6699636449,1705,1485,1515,1518,15.0360002518,12.646484375,190.152542247
80.8181638718,3.1882863045,-0.4590638578,0.1675523967,0,-0.0018265103,9.882973671,-0.123675154,-0.1021176755,-1.676330346,1700,1488,1515,1518,15.0369997025,13.18359375,198.241695296
80.9171159267,3.284869194,-0.4640266001,0.1600183398,0,-0.1422426254,9.2600250244,-0.0802489118,-0.1037331413,-1.6893664811,1694,1488,1515,1518,15.0369997025,13.623046875,204.849751806
81.0188860893,3.312445879,-0.4505052865,0.1441621929,0,-0.6666938663,9.2710552216,-0.0358395513,-0.107770526,-1.7018109554,1690,1488,1515,1518,15.0509996414,14.306640625,215.329242917
81.116961956,3.293389082,-0.4203876853,0.1143722311,0,-0.6194035411,7.8374915123,-0.0020700733,-0.1022461274,-1.7096025043,1670,1489,1515,1518,15.0509996414,13.232421875,199.161176896
81.2194209099,3.2095415592,-0.3958973289,0.0900517702,0,-1.7735122442,9.0346984863,0.070566374,-0.0943262684,-1.7169947246,1631,1489,1515,1518,15.0509996414,13.671875,205.775385723
81.3178040981,3.0596683025,-0.366004765,0.0497988909,0,-1.5844854116,10.19120121,0.1827328342,-0.0874451777,-1.721269953,1552,1492,1515,1518,15.0469999313,15.576171875,234.374657134
81.4202458858,2.5823173523,-0.2916946113,0.0191535912,0,0.3806418478,10.2677335739,0.4142837731,-0.0763513509,-1.728576748,1491,1488,1515,1518,15.0469999313,16.50390625,248.334276211
81.5184090137,2.20997715,-0.2348210812,-0.0435307845,0,1.2780653238,9.5682058334,0.5054726936,-0.0724569807,-1.7305259128,1490,1489,1515,1518,15.0340003967,14.208984375,213.617876731
81.6208589077,1.7910500765,-0.1792599112,-0.1321634799,0,0.0337458141,10.2119932175,0.4865787601,-0.0714304551,-1.7292531486,1490,1489,1515,1518,15.0340003967,14.599609375,219.490533136
81.7192959785,1.4144243002,-0.1231752262,-0.1806927919,0,1.1012480259,9.7627859116,0.3727704823,-0.0687129937,-1.7168302652,1490,1489,1515,1520,15.0340003967,13.671875,205.542974174
81.8216950893,0.9749498963,-0.0737078413,-0.2122001052,0,-0.0945549086,6.2367172241,0.3057836203,-0.0697433057,-1.7076986567,1492,1489,1515,1518,15.0260000229,10.693359375,160.678418214
81.9200410843,0.758037746,-0.0562553667,-0.2439467907,0,1.8884128332,12.9160032272,0.2351291176,-0.0780660591,-1.6979338541,1496,1489,1515,1518,15.0260000229,13.134765625,197.362988582
82.0222930908,0.6077629924,-0.0441625677,-0.2545875609,0,0.3600075841,10.4681854248,0.1786366995,-0.0817830561,-1.6895798469,1508,1489,1515,1518,15.0260000229,13.427734375,201.765137026
82.1205759048,0.4317249954,-0.0249387007,-0.2274309844,0,1.3482365608,9.9560804367,0.12214719,-0.0841235856,-1.6811632928,1558,1488,1515,1518,15.0209999084,14.6484375,220.034178346
82.2233159542,0.3977925181,-0.0319944248,-0.2084310353,0,0.5134176016,11.7231884003,0.0490287039,-0.0834621509,-1.6787897817,1627,1488,1515,1518,15.0209999084,14.0625,211.232811213
82.3217570782,0.4243393242,-0.0299136192,-0.153894037,0,1.269906044,10.665222168,-0.0546028863,-0.0816576535,-1.6786812601,1687,1486,1515,1518,15.0190000534,14.599609375,219.271533983
82.4236540794,0.5477785468,-0.054671403,-0.1211095378,0,1.254468441,7.7177739143,-0.1365777844,-0.0835406568,-1.6802497299,1710,1485,1515,1518,15.0190000534,14.013671875,210.471338639
82.5224590302,0.8932976127,-0.1041706949,-0.0735388026,0,1.2633389235,9.567864418,-0.251682102,-0.0817490245,-1.6875701967,1732,1486,1515,1518,15.0129995346,16.6015625,249.239250086
82.6242358685,1.2017445564,-0.1511168331,-0.0185868088,0,0.4391698837,10.077545166,-0.2966980583,-0.0807599636,-1.6925367457,1761,1484,1515,1518,15.0129995346,15.4296875,231.645891257
82.7230138779,1.4884771109,-0.1874026805,0.0025591804,0,2.9316709042,12.6533937454,-0.3347264956,-0.0801600026,-1.6963875485,1764,1486,1515,1518,15.0010004044,14.892578125,223.403570475
82.8251230717,1.8039083481,-0.2421990931,0.0437646769,0,-1.1065043211,8.8334550858,-0.3581659403,-0.0782389005,-1.6983608778,1764,1484,1515,1518,15.0010004044,14.794921875,221.938629029
82.9237449169,2.3109502792,-0.3001906276,0.093750149,0,-1.2877912521,9.7888860703,-0.3982833699,-0.0841863154,-1.6972390906,1764,1486,1515,1518,15.0010004044,16.40625,246.110162884
83.0256609917,2.695882082,-0.3522518575,0.105757907,0,0.9680537581,13.5750150681,-0.4217499098,-0.0870416733,-1.6961411446,1764,1486,1515,1518,14.9890003204,15.625,234.203130007
83.1242349148,3.0978345871,-0.4045485556,0.1241288707,0,0.6887581944,11.1223554611,-0.4364480663,-0.0867692525,-1.6959138273,1764,1486,1515,1518,14.9890003204,13.427734375,201.26831485
83.2262210846,3.6147370338,-0.4689520597,0.1233661175,0,-1.4440655708,9.9792451859,-0.4034084854,-0.0862776763,-1.6989952867,1763,1484,1515,1518,14.9809999466,14.2578125,213.596288301
83.3249828815,3.8822534084,-0.5073987246,0.1212431863,0,-0.8201280832,9.8080749512,-0.3294446484,-0.0831529368,-1.7041847947,1764,1484,1515,1518,14.9809999466,14.84375,222.374217957
83.4271259308,4.1076016426,-0.5424906015,0.1164488047,0,-0.9579728842,9.3312673569,-0.2760424919,-0.08838528,-1.7065457866,1757,1486,1514,1518,14.9809999466,13.818359375,207.012841059
83.5257298946,4.3428874016,-0.5652500391,0.1044285148,0,1.4860501289,9.1494178772,-0.2013417004,-0.0899250693,-1.7128972504,1757,1486,1514,1518,14.984000206,13.18359375,197.542971466
83.6279449463,4.4098377228,-0.5824810863,0.106156677,0,-1.5221396685,11.0488548279,-0.0687138471,-0.0855365784,-1.7187744215,1688,1489,1515,1518,14.984000206,11.669921875,174.862111779
83.7267830372,4.4054174423,-0.5837533474,0.0878873169,0,-0.0218181051,7.6110835075,-0.0266862926,-0.0855857019,-1.719468152,1641,1490,1515,1520,15.0039997101,12.744140625,191.213082243
83.8289740086,4.1139912605,-0.5540333986,0.0236277711,0,0.8688904047,10.9001331329,0.2847697424,-0.0869532034,-1.720741431,1554,1491,1515,1518,15.0039997101,16.943359375,254.21815915
83.9307510853,3.6918759346,-0.494764626,0.0293332338,0,-2.2622432709,14.9216222763,0.4491551761,-0.0824260088,-1.716934498,1496,1493,1515,1518,15.0039997101,18.115234375,271.800971311
84.029489994,3.2195394039,-0.4333967566,0.0256300345,0,0.8499949574,6.117910862,0.5469220743,-0.0835940735,-1.7152598551,1489,1490,1515,1518,15,16.796875,251.953125
84.1317059994,2.4521100521,-0.3430427909,-0.0513135865,0,-0.0152026629,10.8860235214,0.6085871992,-0.0880850936,-1.7105422554,1489,1489,1515,1518,15,14.74609375,221.19140625
84.2301778793,1.9593375921,-0.2840662897,-0.127077654,0,-0.3063088357,9.3599700928,0.5457928849,-0.0900000492,-1.7056540415,1488,1486,1515,1518,15,15.625,234.375
84.3330750465,1.5361207724,-0.2357434481,-0.1434690803,0,1.4278972149,10.9860124588,0.4508037685,-0.0915172161,-1.6992574278,1488,1488,1515,1518,14.982000351,14.35546875,215.073637851
84.4306399822,1.1007399559,-0.1893296987,-0.1448165625,0,-0.7109810114,9.274638176,0.3349329742,-0.0973697832,-1.6930171318,1489,1488,1515,1518,14.982000351,13.37890625,200.442778133
84.5332169533,0.8595540524,-0.1562219858,-0.1423639655,0,0.5372687578,7.3853240013,0.2535516918,-0.099223289,-1.6852312141,1488,1485,1515,1520,14.9899997711,13.28125,199.08593446
84.6313328743,0.6779426932,-0.1385193467,-0.1268977523,0,-3.4458217621,10.1372327805,0.2027847495,-0.1009282494,-1.6813059324,1488,1485,1515,1518,14.9899997711,12.646484375,189.570797887
84.7336819172,0.5037327409,-0.1056777313,-0.1047737151,0,-0.69725281,9.9265642166,0.1448465127,-0.1012582083,-1.6783769309,1488,1485,1515,1518,14.9899997711,12.841796875,192.498532217
84.8321890831,0.3952424228,-0.0884778872,-0.0902169049,0,-0.8860042095,12.3164434433,0.1288428294,-0.0999863842,-1.6777663004,1488,1485,1515,1518,15.001999855,12.5,187.524998188
84.9343070984,0.3327636719,-0.0709289163,-0.0690120384,0,-0.531665504,7.1182246208,0.116122674,-0.098815573,-1.6772463345,1485,1485,1515,1520,15.001999855,13.037109375,195.582712954
85.0326309204,0.2208470702,-0.0541544035,-0.0218878277,0,-1.7492223978,10.2894048691,0.1033694297,-0.0982763697,-1.677698599,1426,1485,1515,1518,15.0059995651,14.0625,211.021868885
85.1353049278,0.1487400085,-0.0612595305,-0.0076175751,0,0.3075873852,9.5358629227,0.0938737074,-0.0982531347,-1.6801063652,1383,1486,1515,1518,15.0059995651,11.474609375,172.187983291
85.2337739468,0.0246791076,-0.0376849175,0.010867523,0,-2.3257286549,10.5511493683,0.1962613329,-0.0965549157,-1.6849994202,1344,1485,1515,1518,15.0059995651,14.794921875,222.012591222
85.3356640339,-0.3046708405,-0.0011884002,0.0411320068,0,0.4223435223,15.4833288193,0.363889373,-0.1026512293,-1.6947987523,1290,1485,1515,1518,15.0089998245,16.796875,252.104293928
85.4340648651,-0.6230026484,0.033803422,0.0468451232,0,0.2982889116,12.3901910782,0.4233458308,-0.1048570517,-1.6991769671,1255,1485,1515,1521,15.0089998245,15.087890625,226.454147743
85.5362849236,-1.1460580826,0.0991518497,0.0393575206,0,-2.3188269138,11.627617836,0.4841388539,-0.106919291,-1.7063562137,1249,1486,1515,1518,14.9879999161,18.359375,275.170310959
85.635078907,-1.3344082832,0.1125390604,0.0509338044,0,1.9474965334,10.3536577225,0.4885696101,-0.1064088659,-1.7074649504,1249,1486,1515,1518,14.9879999161,20.3125,304.443748295
85.7377429008,-1.9245451689,0.1853070706,0.083956942,0,-0.0463219956,17.930273056,0.5056260095,-0.1052656814,-1.7109507214,1250,1485,1515,1518,14.9879999161,15.966796875,239.310350223
85.8359100819,-2.3614997864,0.2445240915,0.1038866341,0,3.1922905445,7.7651147842,0.5152615469,-0.1069117367,-1.7130495616,1253,1488,1515,1518,14.9449996948,18.701171875,279.489007965
85.9379489422,-2.7994534969,0.3073924482,0.0805569515,0,-1.2092438936,10.967675209,0.4716219764,-0.1066301793,-1.7117138946,1279,1488,1515,1518,14.9449996948,15.234375,227.677729726
86.0363008976,-3.0507407188,0.3380904794,0.0766330138,0,-0.0380865261,13.2040996552,0.324633087,-0.0968950178,-1.7048441237,1289,1488,1514,1518,14.9449996948,15.625,233.515620232
86.1387970448,-3.224750042,0.3483366966,0.1837180704,0,3.4297237396,6.6986031532,0.2119815271,-0.0955953447,-1.7024947279,1299,1488,1515,1518,14.9169998169,14.013671875,209.041940793
86.2374539375,-3.2662642002,0.3410454988,0.2099720687,0,1.2421482801,12.3864192963,0.1355651442,-0.0972331948,-1.6998223547,1369,1485,1515,1518,14.9169998169,14.404296875,214.868893847
86.3393800259,-3.1918210983,0.2979001105,0.2771306336,0,-1.7016535997,8.9519224167,-0.0334257791,-0.0940002778,-1.6912943755,1381,1485,1515,1518,14.9149999619,10.888671875,162.4045406
86.4375629425,-2.8588893414,0.2451901287,0.3585692644,0,0.7439624667,8.4961462021,-0.2622573841,-0.098624976,-1.681949568,1448,1486,1515,1518,14.9149999619,12.890625,192.263671383
86.539812088,-2.4719913006,0.1999647617,0.3996783495,0,1.7007855177,10.0578641891,-0.4037313026,-0.0951037681,-1.6801218707,1486,1486,1515,1518,14.9370002747,13.37890625,199.840726331
86.6382520199,-2.007652998,0.1405947655,0.3878972828,0,-1.988491416,14.7850990295,-0.4879038032,-0.0928698766,-1.6868250748,1489,1487,1515,1518,14.9370002747,11.42578125,170.666897669
86.7411539555,-1.582146883,0.0961242318,0.3459275961,0,1.4160223007,9.5655155182,-0.4479247011,-0.0968056258,-1.6975793058,1489,1487,1515,1518,14.9370002747,12.060546875,180.148391984
86.8389239311,-1.1027625799,0.054616604,0.2127733827,0,-0.4088211656,8.918879509,-0.2920580789,-0.1047720426,-1.7197233834,1489,1488,1515,1518,14.9720001221,16.552734375,247.827541083
86.9414350986,-0.7601853013,0.0321236365,0.207575053,0,3.0739996433,5.4363937378,-0.1733246105,-0.0956570165,-1.7363975565,1489,1485,1515,1518,14.9720001221,11.71875,175.453126431
87.0396740437,-0.5751626492,0.011734168,0.2003694028,0,0.6976984143,11.8862819672,-0.118942077,-0.0930935537,-1.7413824079,1428,1486,1515,1518,14.9720001221,12.060546875,180.570509285
87.1424360275,-0.5281077027,0.008548798,0.2116724998,0,3.0462694168,11.362159729,-0.0945240198,-0.0981247749,-1.7420604584,1356,1484,1515,1518,14.9659996033,10.9375,163.690620661
87.2411339283,-0.431907028,0.005320482,0.1687211096,0,-1.0936784744,7.5060725212,0.0320260943,-0.0965013001,-1.7406730726,1325,1484,1515,1518,14.9659996033,13.427734375,200.959467329
87.3428049088,-0.5096410513,0.0105583258,0.1995133609,0,-0.594676137,9.165596962,0.1697360657,-0.085504567,-1.7304152837,1297,1485,1515,1518,14.9729995728,13.720703125,205.440082029
87.4412269592,-0.7015264034,0.0095470855,0.2087750137,0,-1.204731822,11.0650529861,0.2587773509,-0.087430541,-1.7194029242,1293,1484,1515,1518,14.9729995728,14.35546875,214.94442746
87.5433819294,-0.8998278975,0.0262279212,0.2000143528,0,0.6493862271,12.052116394,0.3154370271,-0.0984879482,-1.711579113,1293,1485,1515,1518,14.9729995728,11.474609375,171.809321269
87.6421620846,-1.2890964747,0.0683497116,0.2302903533,0,-2.6659770012,7.6075630188,0.3797056096,-0.1126639191,-1.7008628626,1293,1484,1515,1518,14.9729995728,16.2109375,242.726360261
87.7439880371,-1.6483901739,0.1125963032,0.2257084697,0,1.4356102943,11.3124399185,0.4257447325,-0.1221709052,-1.6923272968,1293,1485,1515,1518,14.9729995728,15.234375,228.104290366
87.8424670696,-1.9696184397,0.1405983716,0.192007497,0,-1.3755755425,13.2550611496,0.4412373164,-0.1319535126,-1.6889776315,1293,1485,1515,1518,14.970000267,11.328125,169.582034275
87.9448099136,-2.3669154644,0.1822874397,0.1720971465,0,-0.7966184616,14.3649921417,0.383482117,-0.1323736619,-1.6772906446,1297,1486,1515,1518,14.970000267,14.404296875,215.632328065
88.043722868,-2.5777244568,0.2073423564,0.1134684086,0,0.2577515841,11.0184774399,0.3346047821,-0.1346494668,-1.6730212057,1325,1488,1515,1518,14.970000267,13.623046875,203.937015356
88.1459259987,-2.6519761086,0.2253505886,0.0971601829,0,-1.7753989697,9.7694587708,0.2588469698,-0.1349591864,-1.6714731956,1430,1486,1515,1518,14.9729995728,10.498046875,157.187251374
88.2443618774,-2.5961823463,0.2546308935,0.1427941024,0,0.045951847,10.9511995316,-0.1339996459,-0.1106211996,-1.668066337,1485,1487,1515,1518,14.9729995728,12.841796875,192.280219123
88.3460829258,-2.3374311924,0.2432987094,0.1636749357,0,-0.2318954021,10.0990285873,-0.2913376566,-0.1017937226,-1.6710208857,1486,1489,1515,1518,14.9919996262,12.548828125,188.132026559
88.4444839954,-2.0123579502,0.2201739699,0.1719262451,0,-0.0994316116,6.9681911469,-0.41494923,-0.0944174788,-1.6806804802,1488,1490,1515,1521,14.9919996262,14.0625,210.824994743
88.5469429493,-1.5095652342,0.1645870209,0.0298743155,0,-2.997502327,16.939699173,-0.3886262103,-0.10791376,-1.68990703,1489,1488,1515,1518,15.0039997101,18.45703125,276.929291524
88.645305872,-1.2023855448,0.1360074282,-0.0003837813,0,2.1411964893,8.7429237366,-0.305229841,-0.1027861626,-1.7018508478,1489,1488,1515,1518,15.0039997101,10.64453125,159.710543789
88.747492075,-0.8531016111,0.0997249857,0.0362310037,0,0.6004558802,8.2202301025,-0.2038058164,-0.0961386259,-1.7125612899,1489,1490,1515,1518,15.0039997101,12.744140625,191.213082243
88.845813036,-0.6747387648,0.067816712,0.0231330693,0,0.3751202822,9.7643928528,-0.1626514908,-0.097239351,-1.7141344089,1489,1488,1515,1518,14.9969997406,13.76953125,206.501656584
88.9483568668,-0.5252645612,0.0504570156,0.0622637719,0,-0.9724053741,8.4804477692,-0.1044343793,-0.0962500347,-1.7111422803,1489,1488,1515,1518,14.9969997406,10.9375,164.029684663
89.0466229916,-0.4309333265,0.0284734871,0.052935794,0,-2.2734088898,11.3492383957,-0.0836270632,-0.0988445616,-1.7059966186,1489,1490,1515,1518,15.0010004044,13.57421875,203.626860958
89.1488759518,-0.320263207,0.011380082,0.0458195731,0,2.1607224941,13.76222229,-0.0707580923,-0.1079880927,-1.6972624644,1489,1490,1515,1518,15.0010004044,11.81640625,177.257914934
89.2475008965,-0.2557074428,0.0028734398,0.0458025709,0,-1.6452596188,12.2514104843,-0.0647827539,-0.1127986717,-1.693233408,1489,1490,1514,1518,15.0010004044,12.255859375,183.85015144
89.3495838642,-0.1849903166,0.003410799,0.0409360416,0,-0.8317348957,6.4723181725,-0.0529311209,-0.1105692071,-1.6878694157,1490,1488,1515,1518,15.001999855,11.279296875,169.212010084
89.4484920502,-0.1163019016,0.0172509011,0.0456353724,0,2.1619822979,11.2264356613,-0.0435753993,-0.1151934296,-1.6838417256,1489,1490,1515,1521,15.001999855,13.134765625,197.047752002
